mol_i, mol_j, whole_dissimilarity
23, 5, 0.0021027502839096046
23, 6, 0.0021138261995578
23, 7, 0.0021189663285563487
23, 8, 0.002115927398221751
23, 9, 0.0021366413008412355
23, 10, 0.00282524724521116
23, 11, 0.0013427896087145896
23, 12, 0.0013286031418499045
23, 13, 0.0013340604170165582
23, 14, 0.0013582103591101014
23, 15, 0.001385424602174945
23, 16, 0.0013939493458083874
23, 17, 0.0013958939992918529
23, 18, 0.001394587405031178
23, 19, 0.0014016223313543241
23, 20, 0.001416581711846554
23, 21, 0.0014368993453873768
23, 22, 3.12833161463244e-05
23, 23, 0.0
23, 24, 3.3576741556351486e-05
23, 25, 3.9751008166666324e-05
23, 26, 5.5526079368539705e-05
23, 27, 7.206815515325982e-05
23, 28, 8.505135726555313e-05
23, 29, 0.0001235413255109563
23, 30, 0.00015521500887005768
23, 31, 0.00032350202507092085
23, 32, 0.00017799774853999306
23, 33, 0.0011333301332129286
23, 34, 0.001196225653686711
23, 35, 0.0013712435904766895
23, 36, 0.001201407726264092
23, 37, 0.0011590272921158107
23, 38, 0.0011578962773128865
23, 39, 0.0011556029154737857
23, 40, 0.0011594845002569354
23, 41, 0.0011714472250409225
23, 42, 0.0012462391812773088
23, 43, 0.0014144114798056995
23, 44, 0.001352364647381532
23, 45, 0.0013340616509686098
23, 46, 0.0013306118363685115
23, 47, 0.0013437227868299262
23, 48, 0.0013647896719436448
23, 49, 0.001390425352559621
23, 50, 0.0014053771226298917
23, 51, 0.0014109851092690695
23, 52, 0.0014218233100915523
23, 53, 0.0014576293503930637
23, 54, 0.0016410169189168267
23, 55, 0.0016804770415536074
23, 56, 0.0015268859780576127
23, 57, 0.0013592971653417774
23, 58, 0.0014001522641085007
23, 59, 0.0014292734693631681
23, 60, 0.0014284800343011828
23, 61, 0.0014289261947341148
23, 62, 0.0014533941849529386
23, 63, 0.0015629424280436677
23, 64, 0.0028189456271399127
23, 65, 0.019952787852887344
23, 66, 0.00180770943944486
23, 67, 0.0018015397666325539
23, 68, 0.0018243504063241156
23, 69, 0.0018551987487275268
23, 70, 0.0018657843813129071
23, 71, 0.0018677540168935414
23, 72, 0.0018666902229519389
23, 73, 0.0018615994376623979
23, 74, 0.001855198640212219
23, 75, 0.001902616430305093
23, 76, 0.0022220821483305286
23, 77, 0.0012904702731874051
23, 78, 0.0012845349966927877
23, 79, 0.0012977403858894787
23, 80, 0.001317329603871653
23, 81, 0.001335684436114204
23, 82, 0.0013454772201157983
23, 83, 0.001351275872239155
23, 84, 0.0013679261341204008
23, 85, 0.0014086091219605024
23, 86, 0.0014342418589516903
23, 87, 0.0016316325879760507
23, 88, 0.0029730978193576174
23, 89, 0.0029620098380213067
23, 90, 0.002950722614817769
23, 91, 0.0029805196249540478
23, 92, 0.0029902018658565233
23, 93, 0.002986348306705966
23, 94, 0.002982597860863856
23, 95, 0.002976084173960669
23, 96, 0.0029754748072510218
23, 97, 0.0030835477482521467
23, 98, 0.0035169303022202225
23, 99, 0.00244152838300582
23, 100, 0.002432588654734058
23, 101, 0.002448061718166805
23, 102, 0.0024714222380094464
23, 103, 0.002484464823433563
23, 104, 0.0024875929135970143
23, 105, 0.002489130101826942
23, 106, 0.0024926815345049924
23, 107, 0.002500152828818436
23, 108, 0.002497339718111169
23, 109, 0.003291002151678435
24, 0, 0.0021289164681721484
24, 1, 0.00221906055451504
24, 2, 0.002125621553217938
24, 3, 0.0021789443670801045
24, 4, 0.002094771206755608
24, 5, 0.002055933383918962
24, 6, 0.002064994975668588
24, 7, 0.002068244770671912
24, 8, 0.0020659491718881817
24, 9, 0.0020796261971514074
24, 10, 0.0027584203302547516
24, 11, 0.001377115767648207
24, 12, 0.0013263298125449907
24, 13, 0.001318735445133501
24, 14, 0.0013282987970930638
24, 15, 0.0013481167335644972
24, 16, 0.001355378932784812
24, 17, 0.0013572047263988862
24, 18, 0.0013552129948054548
24, 19, 0.0013586405303137594
24, 20, 0.0013722034792884585
24, 21, 0.0013900665808233015
24, 22, 7.523208837045825e-05
24, 23, 3.3576741556351486e-05
24, 24, 0.0
24, 25, 2.840728013153715e-06
24, 26, 1.7090334637148707e-05
24, 27, 3.148317880408147e-05
24, 28, 4.3143060346917395e-05
24, 29, 7.804181146653377e-05
24, 30, 0.00010616689650633226
24, 31, 0.0002638219592706603
24, 32, 0.00012700263451648208
24, 33, 0.0011765485237942297
24, 34, 0.001238239580974354
24, 35, 0.0013359396478329622
24, 36, 0.0011694795908776534
24, 37, 0.0011297303094036648
24, 38, 0.0011276013675983743
24, 39, 0.0011239741132217373
24, 40, 0.0011268857367325857
24, 41, 0.0011297041497920768
24, 42, 0.0012006060825794362
24, 43, 0.0013636180518674657
24, 44, 0.0013944727393390144
24, 45, 0.0013460204161013234
24, 46, 0.0013179210972225075
24, 47, 0.0013232753184230228
24, 48, 0.0013370287292249206
24, 49, 0.0013550320203281618
24, 50, 0.0013656659262315518
24, 51, 0.0013698239359887232
24, 52, 0.0013802027989446852
24, 53, 0.0014144860906386558
24, 54, 0.0015941715612589613
24, 55, 0.001706787269271648
24, 56, 0.0014826753226425682
24, 57, 0.0013885350898739102
24, 58, 0.0013756195015740547
24, 59, 0.0013855093021101217
24, 60, 0.0013836204021844267
24, 61, 0.001384743142692213
24, 62, 0.0014076879515992902
24, 63, 0.0015151762353475817
24, 64, 0.002768410216198003
24, 65, 0.019880828775545645
24, 66, 0.0018619464103840633
24, 67, 0.001838848606234289
24, 68, 0.0018228854892284874
24, 69, 0.0018358899633440506
24, 70, 0.001839559609964514
24, 71, 0.0018368470386015412
24, 72, 0.0018336158360185983
24, 73, 0.0018286971644904115
24, 74, 0.0018229792743459372
24, 75, 0.001869454786075253
24, 76, 0.002183407165253781
24, 77, 0.0013275453233209111
24, 78, 0.001295721316941112
24, 79, 0.0012880958807035547
24, 80, 0.0012949205620302884
24, 81, 0.001304301229270055
24, 82, 0.0013086327768677686
24, 83, 0.0013117416416033034
24, 84, 0.0013272343036442313
24, 85, 0.0013687367880476087
24, 86, 0.0013918503689540618
24, 87, 0.0015880377830425063
24, 88, 0.0030220244496841353
24, 89, 0.0030067961610809046
24, 90, 0.0029545062095600594
24, 91, 0.0029480139075911405
24, 92, 0.0029515540047481137
24, 93, 0.0029438828006771445
24, 94, 0.0029383862812434325
24, 95, 0.002931008108706612
24, 96, 0.0029309648103968966
24, 97, 0.0030369015302925684
24, 98, 0.003457173780981204
24, 99, 0.002482030152486936
24, 100, 0.0024520671037894237
24, 101, 0.0024373471106570177
24, 102, 0.0024445243545863082
24, 103, 0.002448995278068744
24, 104, 0.0024466406805724317
24, 105, 0.002445381231522048
24, 106, 0.0024473854388429306
24, 107, 0.002455664610607866
24, 108, 0.0024534406258792663
24, 109, 0.0032370868868440983
25, 0, 0.002139283252261648
25, 1, 0.002231215091383687
25, 2, 0.0021304635135187544
25, 3, 0.0021822274008992393
25, 4, 0.00209160759652105
25, 5, 0.0020498322298646565
25, 6, 0.0020583411335725055
25, 7, 0.0020614242814672723
25, 8, 0.0020591944622294633
25, 9, 0.002072553891082407
25, 10, 0.002750046317336441
25, 11, 0.0013853728318437009
25, 12, 0.0013283847555901618
25, 13, 0.001316008244800826
25, 14, 0.0013210192118053854
25, 15, 0.00134106272307144
25, 16, 0.0013487150148494553
25, 17, 0.001350559958296138
25, 18, 0.0013485713932792631
25, 19, 0.0013519359112347251
25, 20, 0.0013654303747130392
25, 21, 0.001382926241661142
25, 22, 8.657668539002739e-05
25, 23, 3.9751008166666324e-05
25, 24, 2.840728013153715e-06
25, 25, 0.0
25, 26, 1.1911504337547285e-05
25, 27, 2.649584375058467e-05
25, 28, 3.851195825865794e-05
25, 29, 7.26800658252813e-05
25, 30, 9.898017299592166e-05
25, 31, 0.00025740829617248995
25, 32, 0.00011953261083674782
25, 33, 0.0011819227096775409
25, 34, 0.001246911774299586
25, 35, 0.0013462855587463851
25, 36, 0.001169557281598399
25, 37, 0.0011273720634139561
25, 38, 0.0011258198304661127
25, 39, 0.0011200495445669034
25, 40, 0.00112209607383007
25, 41, 0.0011229819976839028
25, 42, 0.0011929018510954403
25, 43, 0.0013557852178357477
25, 44, 0.0014009961461688425
25, 45, 0.0013509352823423137
25, 46, 0.0013201063083296827
25, 47, 0.0013230489528327505
25, 48, 0.0013346861904259821
25, 49, 0.0013505865364363823
25, 50, 0.0013597280318831118
25, 51, 0.0013630227472909429
25, 52, 0.0013729568881725163
25, 53, 0.001407105406017517
25, 54, 0.0015858357574343174
25, 55, 0.001711178932191193
25, 56, 0.0014782342843201457
25, 57, 0.0013879041004378756
25, 58, 0.0013706311621561884
25, 59, 0.0013764811327154902
25, 60, 0.00137384385453454
25, 61, 0.0013749897517499887
25, 62, 0.0013968150444909622
25, 63, 0.0015028502839364855
25, 64, 0.0027544030336495995
25, 65, 0.019874471870134247
25, 66, 0.0018679124532255953
25, 67, 0.001842905526305505
25, 68, 0.001822851678538684
25, 69, 0.00183331377721907
25, 70, 0.0018344028059597006
25, 71, 0.0018298530393444645
25, 72, 0.0018254056166283616
25, 73, 0.0018199423176856744
25, 74, 0.0018138859798665363
25, 75, 0.0018600393765169088
25, 76, 0.0021732836994727833
25, 77, 0.001334421939573227
25, 78, 0.0013009278586676443
25, 79, 0.0012905986654040413
25, 80, 0.0012942229615000578
25, 81, 0.0013009283016640616
25, 82, 0.0013034155806536107
25, 83, 0.0013052887237164912
25, 84, 0.0013196284996079832
25, 85, 0.0013608755841804099
25, 86, 0.0013836879652607825
25, 87, 0.0015781119905917684
25, 88, 0.0030313590737981455
25, 89, 0.00301151372607833
25, 90, 0.002958183975471207
25, 91, 0.0029496199534919665
25, 92, 0.002950931026947212
25, 93, 0.002941608557422648
25, 94, 0.0029351837462631147
25, 95, 0.002927172917109533
25, 96, 0.0029264888746894924
25, 97, 0.0030323864974410863
25, 98, 0.0034515342834454676
25, 99, 0.0024899117793931724
25, 100, 0.0024582001599073866
25, 101, 0.002440922507837895
25, 102, 0.002445241075426541
25, 103, 0.002447132561214871
25, 104, 0.0024429477020818657
25, 105, 0.0024404230511962943
25, 106, 0.002441308942980336
25, 107, 0.0024491042502131632
25, 108, 0.0024469786662604243
25, 109, 0.003230049400184676
26, 0, 0.0021591691161791937
26, 1, 0.0022833004568807436
26, 2, 0.0021767765729814315
26, 3, 0.002234163881349671
26, 4, 0.0021142184807257935
26, 5, 0.002041213333095815
26, 6, 0.002034773500025122
26, 7, 0.002034058442919706
26, 8, 0.002031101924085177
26, 9, 0.0020437070881491604
26, 10, 0.0027199742115331382
26, 11, 0.0014068453317641616
26, 12, 0.0013379054472187901
26, 13, 0.0013326431554062657
26, 14, 0.0013086506640005435
26, 15, 0.0013156263690887737
26, 16, 0.0013218141932902494
26, 17, 0.0013239181540055656
26, 18, 0.0013219806021810276
26, 19, 0.0013251707730829176
26, 20, 0.001338411145204943
26, 21, 0.0013558058225280334
26, 22, 0.00011216727335627841
26, 23, 5.5526079368539705e-05
26, 24, 1.7090334637148707e-05
26, 25, 1.1911504337547285e-05
26, 26, 0.0
26, 27, 4.35879778870607e-06
26, 28, 1.3983626740099453e-05
26, 29, 4.7915917344543146e-05
26, 30, 7.353439583501764e-05
26, 31, 0.00023148792007054997
26, 32, 9.401861785796051e-05
26, 33, 0.0012067116213303475
26, 34, 0.0012919401390159013
26, 35, 0.0014111746134853886
26, 36, 0.0011971243228837691
26, 37, 0.0011305117261580788
26, 38, 0.0011222558482494316
26, 39, 0.0011042653263079183
26, 40, 0.0010993486409475173
26, 41, 0.0010986422107871485
26, 42, 0.0011677107656586916
26, 43, 0.001331390592746673
26, 44, 0.0014152556721377385
26, 45, 0.0013562010932826052
26, 46, 0.0013128914792348567
26, 47, 0.0013112317310831623
26, 48, 0.0013185021377779549
26, 49, 0.001330587352308843
26, 50, 0.0013368836485687652
26, 51, 0.0013386959269284793
26, 52, 0.001347842699799151
26, 53, 0.001381647439754774
26, 54, 0.0015595953281674069
26, 55, 0.0017293522911692172
26, 56, 0.0014930171775512369
26, 57, 0.0013884794243667065
26, 58, 0.0013570221447266606
26, 59, 0.0013578076597853261
26, 60, 0.0013528399969120475
26, 61, 0.001353703196212419
26, 62, 0.0013744256846228708
26, 63, 0.0014808394551574233
26, 64, 0.0027313237233108634
26, 65, 0.01984969278374782
26, 66, 0.0018770289636607096
26, 67, 0.0018417332316634782
26, 68, 0.0018102603280234497
26, 69, 0.001819704875478445
26, 70, 0.0018165652831354517
26, 71, 0.0018084622063400113
26, 72, 0.0018015290742210421
26, 73, 0.0017947018430295447
26, 74, 0.0017874302692529875
26, 75, 0.0018333949296006624
26, 76, 0.0021461636405487594
26, 77, 0.0013466502989649687
26, 78, 0.0013040851642114326
26, 79, 0.001285050657803266
26, 80, 0.0012821968084870683
26, 81, 0.0012836594117910938
26, 82, 0.0012826205396256896
26, 83, 0.0012821754814109632
26, 84, 0.0012944308890444622
26, 85, 0.001335256860435674
26, 86, 0.0013576673667675676
26, 87, 0.0015517677104148753
26, 88, 0.0030407928911697635
26, 89, 0.0030015860819323503
26, 90, 0.0029482573259650424
26, 91, 0.0029406344525766404
26, 92, 0.0029390638780011358
26, 93, 0.0029261240530599197
26, 94, 0.002917407939293737
26, 95, 0.0029079966890772635
26, 96, 0.0029063018672201846
26, 97, 0.003012994934057711
26, 98, 0.0034288249656352354
26, 99, 0.002501773060039736
26, 100, 0.002459169425486296
26, 101, 0.0024342890635161707
26, 102, 0.002434225280312341
26, 103, 0.002431301197434732
26, 104, 0.0024236096839015397
26, 105, 0.0024185944386497793
26, 106, 0.0024173707573371672
26, 107, 0.0024242574682381557
26, 108, 0.0024223505936485923
26, 109, 0.003203894199032331
27, 0, 0.0021718971265526354
27, 1, 0.002308275415172645
27, 2, 0.002200559557651194
27, 3, 0.002260121324186959
27, 4, 0.0021307170618994897
27, 5, 0.002043384665118775
27, 6, 0.0020276129227554396
27, 7, 0.002023815137647822
27, 8, 0.0020200041764310006
27, 9, 0.0020306404080777662
27, 10, 0.0027036084244195235
27, 11, 0.0014222950012732216
27, 12, 0.001351332385855053
27, 13, 0.0013493644063795607
27, 14, 0.001313929152810589
27, 15, 0.0013106152284008132
27, 16, 0.00131362884041486
27, 17, 0.0013151143528190579
27, 18, 0.0013129408397598574
27, 19, 0.0013156264160019138
27, 20, 0.0013278571137352868
27, 21, 0.0013448443958873346
27, 22, 0.00012940890615975587
27, 23, 7.206815515325982e-05
27, 24, 3.148317880408147e-05
27, 25, 2.649584375058467e-05
27, 26, 4.35879778870607e-06
27, 27, 0.0
27, 28, 4.511794915784684e-06
27, 29, 3.67229269874203e-05
27, 30, 6.186171949917885e-05
27, 31, 0.00021829843763887524
27, 32, 8.22253592571709e-05
27, 33, 0.0012243304287161694
27, 34, 0.0013175011203816478
27, 35, 0.0014422033019896308
27, 36, 0.0012161773402666887
27, 37, 0.0011365371298083238
27, 38, 0.001124408643957353
27, 39, 0.0011020958822755
27, 40, 0.0010932322678025574
27, 41, 0.0010908835959204666
27, 42, 0.0011579974019428896
27, 43, 0.0013227940582689612
27, 44, 0.0014263063665643783
27, 45, 0.0013638169656038368
27, 46, 0.0013154695437430641
27, 47, 0.001311540510969711
27, 48, 0.0013162420618264559
27, 49, 0.0013258293900677565
27, 50, 0.001329987747531125
27, 51, 0.001330449347256235
27, 52, 0.001338630732714563
27, 53, 0.0013716388268701918
27, 54, 0.0015476940418253093
27, 55, 0.0017425989264143738
27, 56, 0.0015025365909229205
27, 57, 0.0013947260914950466
27, 58, 0.0013565831963208153
27, 59, 0.0013540627247035086
27, 60, 0.0013476552504466666
27, 61, 0.0013484318316261401
27, 62, 0.001368373897340347
27, 63, 0.0014747860907096122
27, 64, 0.0027242518647438985
27, 65, 0.019843107917563607
27, 66, 0.0018865829438291515
27, 67, 0.0018477092164866926
27, 68, 0.0018108773632731223
27, 69, 0.0018194021892171675
27, 70, 0.0018138606644899635
27, 71, 0.0018035097097807151
27, 72, 0.0017948212651632822
27, 73, 0.0017869075965301073
27, 74, 0.0017780935215072624
27, 75, 0.0018229547423381787
27, 76, 0.002134377447748914
27, 77, 0.0013570858440464795
27, 78, 0.0013113279339075357
27, 79, 0.0012887235042711165
27, 80, 0.001282630123224604
27, 81, 0.0012810260103904847
27, 82, 0.0012776378315483283
27, 83, 0.0012754378181210058
27, 84, 0.001285660212097639
27, 85, 0.0013260281454267053
27, 86, 0.0013469893682068745
27, 87, 0.0015400181177032124
27, 88, 0.0030499462642352704
27, 89, 0.0030025175478269883
27, 90, 0.002948714853252876
27, 91, 0.002940870447636912
27, 92, 0.0029375650626539684
27, 93, 0.0029224713857786133
27, 94, 0.0029122079101140397
27, 95, 0.002901729018593091
27, 96, 0.002899185008887417
27, 97, 0.0030061413484919752
27, 98, 0.0034173066640676986
27, 99, 0.0025120821740050037
27, 100, 0.002465556136891922
27, 101, 0.0024372337329769955
27, 102, 0.0024346965476466087
27, 103, 0.002428957292407108
27, 104, 0.0024190054596644472
27, 105, 0.0024122052583281928
27, 106, 0.00240918840306914
27, 107, 0.0024152739989163896
27, 108, 0.002413767557123081
27, 109, 0.0031917616728035503
28, 0, 0.002183155580312901
28, 1, 0.002323038774941999
28, 2, 0.002214208506574278
28, 3, 0.0022743348512695993
28, 4, 0.0021430469469662095
28, 5, 0.002051052676835252
28, 6, 0.002031097650787461
28, 7, 0.0020251681794983822
28, 8, 0.002019622223576989
28, 9, 0.002022638319335135
28, 10, 0.0026848889769535145
28, 11, 0.0014346265796626456
28, 12, 0.001363757093786666
28, 13, 0.0013624707899279054
28, 14, 0.0013251904744985277
28, 15, 0.0013175851083496726
28, 16, 0.0013178113482084086
28, 17, 0.0013180944008974738
28, 18, 0.0013152710426385106
28, 19, 0.0013168945943657917
28, 20, 0.0013244136059524791
28, 21, 0.0013396727631156402
28, 22, 0.00014196049344483708
28, 23, 8.505135726555313e-05
28, 24, 4.3143060346917395e-05
28, 25, 3.851195825865794e-05
28, 26, 1.3983626740099453e-05
28, 27, 4.511794915784684e-06
28, 28, 0.0
28, 29, 2.3803984085746244e-05
28, 30, 4.995935937934792e-05
28, 31, 0.0002029052001074616
28, 32, 7.074265798301393e-05
28, 33, 0.0012374345109343876
28, 34, 0.0013328782218776647
28, 35, 0.0014582069141267917
28, 36, 0.001228801075330077
28, 37, 0.0011441996176477787
28, 38, 0.0011304176220418016
28, 39, 0.0011070185877923855
28, 40, 0.0010967301455122591
28, 41, 0.0010926551514587324
28, 42, 0.0011521159821086258
28, 43, 0.0013218945767331514
28, 44, 0.0014317449976909424
28, 45, 0.0013675627653985112
28, 46, 0.0013170149796694064
28, 47, 0.001311931187896631
28, 48, 0.0013148459340498464
28, 49, 0.0013228408379093448
28, 50, 0.0013255486874026445
28, 51, 0.0013249768388805538
28, 52, 0.0013320471089136587
28, 53, 0.0013632180940890137
28, 54, 0.0015332746662466423
28, 55, 0.0017484476048593711
28, 56, 0.0015065788904626842
28, 57, 0.0013986119737231517
28, 58, 0.0013572327088527958
28, 59, 0.0013528920395362576
28, 60, 0.0013457465293701398
28, 61, 0.0013466496514832338
28, 62, 0.0013658882120144433
28, 63, 0.0014710141510981822
28, 64, 0.0027179452793881786
28, 65, 0.019844744502191203
28, 66, 0.001890987141935474
28, 67, 0.0018507222882322427
28, 68, 0.0018114852900207312
28, 69, 0.0018194070676618157
28, 70, 0.0018127216369230315
28, 71, 0.0018014667978767385
28, 72, 0.0017921849504713983
28, 73, 0.0017840632701922043
28, 74, 0.0017746561552222095
28, 75, 0.0018167253853403897
28, 76, 0.002121576860534047
28, 77, 0.0013613310133917533
28, 78, 0.0013142967509262027
28, 79, 0.0012901294394090934
28, 80, 0.001282394390713315
28, 81, 0.0012790054218433378
28, 82, 0.0012742251058152076
28, 83, 0.0012709896393338083
28, 84, 0.0012797625942930768
28, 85, 0.0013202599502425416
28, 86, 0.001338189960195968
28, 87, 0.001526666804750998
28, 88, 0.0030531509555565828
28, 89, 0.0030017603323941877
28, 90, 0.0029475888242415094
28, 91, 0.0029394788490553214
28, 92, 0.0029352693419704146
28, 93, 0.0029192597460883096
28, 94, 0.0029083285079800625
28, 95, 0.002897476119254172
28, 96, 0.0028946100604922975
28, 97, 0.002997386111638023
28, 98, 0.003399598943039761
28, 99, 0.002515799135211716
28, 100, 0.0024677001043232893
28, 101, 0.002437737080142499
28, 102, 0.002433926399358355
28, 103, 0.0024266143017970254
28, 104, 0.002415456671770455
28, 105, 0.0024077632079083644
28, 106, 0.0024038693334973438
28, 107, 0.0024104675421189325
28, 108, 0.002410453428290271
28, 109, 0.0031754234085447086
29, 0, 0.002216993394128064
29, 1, 0.0023573868675236254
29, 2, 0.002245499967495679
29, 3, 0.0023047459710462403
29, 4, 0.0021726776004529214
29, 5, 0.002079017915915138
29, 6, 0.0020572257858730847
29, 7, 0.0020494466020333224
29, 8, 0.002041188384226067
29, 9, 0.002019775881942687
29, 10, 0.0026287292747320112
29, 11, 0.001467651051167751
29, 12, 0.0013950596342849897
29, 13, 0.0013927645159962365
29, 14, 0.0013542479375401317
29, 15, 0.0013448195525416207
29, 16, 0.0013434808189660696
29, 17, 0.0013427851376872635
29, 18, 0.0013392253572585
29, 19, 0.0013396531739723327
29, 20, 0.0013346582215828517
29, 21, 0.0013449942822025829
29, 22, 0.00018020593776069127
29, 23, 0.0001235413255109563
29, 24, 7.804181146653377e-05
29, 25, 7.26800658252813e-05
29, 26, 4.7915917344543146e-05
29, 27, 3.67229269874203e-05
29, 28, 2.3803984085746244e-05
29, 29, 0.0
29, 30, 2.215608724631668e-05
29, 31, 0.00016907672674282281
29, 32, 4.072071608185457e-05
29, 33, 0.0012731787922081184
29, 34, 0.0013689570477476432
29, 35, 0.0014906092564338502
29, 36, 0.0012604341525112028
29, 37, 0.001174678491186687
29, 38, 0.0011603238366358903
29, 39, 0.001136443050021363
29, 40, 0.0011255093530304627
29, 41, 0.0011171209244632552
29, 42, 0.0011527254845395962
29, 43, 0.0013391140842212712
29, 44, 0.0014525366367101888
29, 45, 0.0013845887654234668
29, 46, 0.001329955684151951
29, 47, 0.0013230940733842678
29, 48, 0.001322238062272163
29, 49, 0.0013272308840018843
29, 50, 0.0013275115030914053
29, 51, 0.0013251168840842098
29, 52, 0.0013289324660279433
29, 53, 0.0013535441965834005
29, 54, 0.0014980839144339564
29, 55, 0.0017694963228562788
29, 56, 0.0015191939916934238
29, 57, 0.0014138148487573554
29, 58, 0.0013651615987176902
29, 59, 0.0013570296723787179
29, 60, 0.0013494128771980307
29, 61, 0.0013512139939676482
29, 62, 0.0013689077684854167
29, 63, 0.0014688973629400914
29, 64, 0.0027121135394654328
29, 65, 0.019874153153838225
29, 66, 0.001908598665822936
29, 67, 0.0018650572946415922
29, 68, 0.0018206956707070843
29, 69, 0.001826972272542804
29, 70, 0.001818537039506185
29, 71, 0.0018063415607314504
29, 72, 0.0017969980794808604
29, 73, 0.0017897253471428343
29, 74, 0.0017815144278615636
29, 75, 0.0018149689637457778
29, 76, 0.0020943320714833513
29, 77, 0.001378791684225389
29, 78, 0.0013285752958920316
29, 79, 0.0013007133237002977
29, 80, 0.0012893627409090724
29, 81, 0.001282397141557201
29, 82, 0.0012753066190621665
29, 83, 0.0012708034275885627
29, 84, 0.0012783230083165398
29, 85, 0.0013223601744268842
29, 86, 0.0013296657428003567
29, 87, 0.0014995841427875023
29, 88, 0.0030697865625740617
29, 89, 0.0030123263970128766
29, 90, 0.002956400325999864
29, 91, 0.0029458124515240325
29, 92, 0.002940397785562099
29, 93, 0.0029236752446104575
29, 94, 0.0029127554968594316
29, 95, 0.0029024151177249324
29, 96, 0.0028990678307331263
29, 97, 0.0029836171305434034
29, 98, 0.003355340073625701
29, 99, 0.0025325090197886313
29, 100, 0.0024811164265231556
29, 101, 0.0024475624569774146
29, 102, 0.0024412381677284545
29, 103, 0.002431370617201334
29, 104, 0.002418708897754196
29, 105, 0.0024103828235481073
29, 106, 0.0024064279901104824
29, 107, 0.002416057565986063
29, 108, 0.00242130091098558
29, 109, 0.0031416157173076442
30, 0, 0.0022286013567935914
30, 1, 0.0023683019672759986
30, 2, 0.002253424819306682
30, 3, 0.0023109026449117387
30, 4, 0.0021772419135713816
30, 5, 0.0020818648925601257
30, 6, 0.0020585590564000666
30, 7, 0.0020490157322694547
30, 8, 0.00204048415357172
30, 9, 0.002015385371491152
30, 10, 0.0025829834679633734
30, 11, 0.0014569141235266647
30, 12, 0.0013811644090935271
30, 13, 0.0013766594553294986
30, 14, 0.0013345385498731988
30, 15, 0.00132215338795183
30, 16, 0.0013193704750943391
30, 17, 0.0013180671462312832
30, 18, 0.0013148206582417332
30, 19, 0.0013177523091396637
30, 20, 0.001312025979278486
30, 21, 0.0013239302055102486
30, 22, 0.00020975391944455524
30, 23, 0.00015521500887005768
30, 24, 0.00010616689650633226
30, 25, 9.898017299592166e-05
30, 26, 7.353439583501764e-05
30, 27, 6.186171949917885e-05
30, 28, 4.995935937934792e-05
30, 29, 2.215608724631668e-05
30, 30, 0.0
30, 31, 0.00013164493349615558
30, 32, 9.872501216534602e-06
30, 33, 0.00127601336447003
30, 34, 0.0013713887853202822
30, 35, 0.0014879549383601809
30, 36, 0.0012577431598860267
30, 37, 0.001172221446878896
30, 38, 0.0011573083304619036
30, 39, 0.0011327612816659505
30, 40, 0.0011210679633537612
30, 41, 0.0011037671222011713
30, 42, 0.001132669408929643
30, 43, 0.001327398113925904
30, 44, 0.0014604903375240452
30, 45, 0.0013915937628553587
30, 46, 0.0013344379963453612
30, 47, 0.0013261517358682529
30, 48, 0.0013234373373358643
30, 49, 0.001325692247585497
30, 50, 0.0013227311641955675
30, 51, 0.0013169853093270012
30, 52, 0.0013171892132496366
30, 53, 0.0013384321135907484
30, 54, 0.0014780461324459537
30, 55, 0.001784722488024193
30, 56, 0.0015180822638406477
30, 57, 0.001423035581889387
30, 58, 0.0013706244851677818
30, 59, 0.0013569372399101498
30, 60, 0.0013489430652359191
30, 61, 0.001351266411644958
30, 62, 0.0013673235400806227
30, 63, 0.001463395556111191
30, 64, 0.002704309006494432
30, 65, 0.019876228945142516
30, 66, 0.0019236516485928723
30, 67, 0.0018794934758131765
30, 68, 0.001832762210524086
30, 69, 0.0018372373797478359
30, 70, 0.0018264612401689417
30, 71, 0.0018111541664935782
30, 72, 0.001798403860502673
30, 73, 0.0017875660143298333
30, 74, 0.0017762795149032229
30, 75, 0.001809277054309999
30, 76, 0.0020918359899553263
30, 77, 0.0013928334639103923
30, 78, 0.001341709709111849
30, 79, 0.001312118247441929
30, 80, 0.0012985515059555919
30, 81, 0.001288827889840971
30, 82, 0.0012787053764424794
30, 83, 0.0012711898890398476
30, 84, 0.001274358380771612
30, 85, 0.0013167015072246269
30, 86, 0.0013222787332938246
30, 87, 0.0014931349635253222
30, 88, 0.003082965195309262
30, 89, 0.003024747637942915
30, 90, 0.0029679292962294657
30, 91, 0.0029540734804076596
30, 92, 0.0029466476488660964
30, 93, 0.002927634074631147
30, 94, 0.002915129835600605
30, 95, 0.002902974371789435
30, 96, 0.002893150809944345
30, 97, 0.0029746507094743357
30, 98, 0.003350268832913783
30, 99, 0.0025433389907911774
30, 100, 0.0024915475186150227
30, 101, 0.0024565706011421273
30, 102, 0.0024483103800483352
30, 103, 0.002435919706679779
30, 104, 0.002420491990273055
30, 105, 0.0024093759879975085
30, 106, 0.002401895259249831
30, 107, 0.0024077541659407453
30, 108, 0.0024136112192275627
30, 109, 0.0031350189531166306
31, 0, 0.002365766784940826
31, 1, 0.0025057742507266223
31, 2, 0.002386077682100418
31, 3, 0.0024427234880504134
31, 4, 0.002308770336867383
31, 5, 0.0022133269657488297
31, 6, 0.00218997370654872
31, 7, 0.0021803741036519053
31, 8, 0.0021724489161936145
31, 9, 0.002127684053906065
