# Model output (x mu nu), grid of 25x25=625 pts
# Model parameter values (kernel.variance kernel.lengthscale kernel_1.variance kernel_1.lengthscale kernel_2.variance kernel_2.lengthscale kernel_3.variance kernel_3.lengthscale kernel_4.variance kernel_4.lengthscale kernel_5.variance kernel_5.lengthscale kernel_6.variance kernel_6.lengthscale kernel_7.variance kernel_7.lengthscale noise.variance): (array(1536.66118182), array(6.49714749), array(1.), array(65.73644868), array(1.), array(88.91800564), array(1.), array(25.89378005), array(1.), array(27.60953683), array(1.), array(898.34140283), array(1.), array(836.89208105), array(1.), array(843.47079818), array(1.e-12))
    5.00000000e-01    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025483e+08     1.14701858e+01
    6.66666667e-01    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025484e+08     1.11185151e+01
    8.33333333e-01    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025485e+08     1.07895731e+01
    1.00000000e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025486e+08     1.04847526e+01
    1.16666667e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025487e+08     1.02054554e+01
    1.33333333e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025488e+08     9.95307499e+00
    1.50000000e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025488e+08     9.72897398e+00
    1.66666667e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025489e+08     9.53445551e+00
    1.83333333e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025490e+08     9.37073003e+00
    2.00000000e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025491e+08     9.23887869e+00
    2.16666667e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025492e+08     9.13981575e+00
    2.33333333e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025492e+08     9.07425306e+00
    2.50000000e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025493e+08     9.04266995e+00
    2.66666667e+00    -1.41000000e+01     1.97400000e+01    -1.51772448e+00    -4.02948776e+01     1.26337216e+02     1.28279008e+01     3.71558227e+00    -1.74025494e+08     9.04529185e+00
