# Model output (x mu nu), grid of 25x25=625 pts
# Model parameter values (kernel.variance kernel.lengthscale kernel_1.variance kernel_1.lengthscale kernel_2.variance kernel_2.lengthscale kernel_3.variance kernel_3.lengthscale kernel_4.variance kernel_4.lengthscale kernel_5.variance kernel_5.lengthscale kernel_6.variance kernel_6.lengthscale kernel_7.variance kernel_7.lengthscale noise.variance): (array(1541.61105534), array(6.53492356), array(1.), array(65.68308644), array(1.), array(88.34694898), array(1.), array(26.00927252), array(1.), array(27.49627772), array(1.), array(888.49358659), array(1.), array(833.54042117), array(1.), array(844.03864643), array(1.e-12))
    5.00000000e-01    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025488e+08     1.51252675e+01
    6.66666667e-01    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025488e+08     1.47466500e+01
    8.33333333e-01    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025489e+08     1.43910618e+01
    1.00000000e+00    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025489e+08     1.40603472e+01
    1.16666667e+00    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025490e+08     1.37563242e+01
    1.33333333e+00    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025490e+08     1.34807544e+01
    1.50000000e+00    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025491e+08     1.32353064e+01
    1.66666667e+00    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025491e+08     1.30215163e+01
    1.83333333e+00    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025492e+08     1.28407459e+01
    2.00000000e+00    -1.41000000e+01     1.97400000e+01    -2.19529461e+01    -1.47857143e+02     1.80000000e+02     5.47197999e+01    -1.80000000e+02    -1.74025492e+08     1.26941412e+01
