# Model output (x mu nu), grid of 25x25=625 pts
# Model parameter values (kernel.variance kernel.lengthscale kernel_1.variance kernel_1.lengthscale kernel_2.variance kernel_2.lengthscale kernel_3.variance kernel_3.lengthscale kernel_4.variance kernel_4.lengthscale kernel_5.variance kernel_5.lengthscale kernel_6.variance kernel_6.lengthscale kernel_7.variance kernel_7.lengthscale noise.variance): (array(1226.01115514), array(5.3307609), array(1.), array(121.76595557), array(1.), array(172.59329164), array(1.), array(25.98166159), array(1.), array(26.89914911), array(1.), array(1571.06781487), array(1.), array(1522.07510818), array(1.), array(1381.773241), array(1.e-12))
    5.00000000e-01    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025481e+08     8.31785406e+00
    6.66666667e-01    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025482e+08     7.94120534e+00
    8.33333333e-01    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025483e+08     7.59639586e+00
    1.00000000e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025485e+08     7.28373930e+00
    1.16666667e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025486e+08     7.00306760e+00
    1.33333333e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025487e+08     6.75371096e+00
    1.50000000e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025488e+08     6.53450960e+00
    1.66666667e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025489e+08     6.34386252e+00
    1.83333333e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025490e+08     6.17981421e+00
    2.00000000e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025490e+08     6.04017510e+00
    2.16666667e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025491e+08     5.92266685e+00
    2.33333333e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025492e+08     5.82508062e+00
    2.50000000e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025492e+08     5.74543552e+00
    2.66666667e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025493e+08     5.68212541e+00
    2.83333333e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025493e+08     5.63404462e+00
    3.00000000e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025494e+08     5.60068535e+00
    3.16666667e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025494e+08     5.58220131e+00
    3.33333333e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025494e+08     5.57943328e+00
    3.50000000e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025494e+08     5.59389246e+00
    3.66666667e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025494e+08     5.62769807e+00
    3.83333333e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025494e+08     5.68346763e+00
    4.00000000e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025494e+08     5.76416172e+00
    4.16666667e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025494e+08     5.87289135e+00
    4.33333333e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025493e+08     6.01270328e+00
    4.50000000e+00    -1.41000000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025493e+08     6.18636506e+00
    5.00000000e-01    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025481e+08     8.25125390e+00
    6.66666667e-01    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025482e+08     7.87485897e+00
    8.33333333e-01    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025483e+08     7.53048697e+00
    1.00000000e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025485e+08     7.21845102e+00
    1.16666667e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025486e+08     6.93857537e+00
    1.33333333e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025487e+08     6.69017449e+00
    1.50000000e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025488e+08     6.47206461e+00
    1.66666667e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025489e+08     6.28261328e+00
    1.83333333e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025489e+08     6.11982792e+00
    2.00000000e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025490e+08     5.98147886e+00
    2.16666667e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025491e+08     5.86524782e+00
    2.33333333e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025492e+08     5.76888939e+00
    2.50000000e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025492e+08     5.69039233e+00
    2.66666667e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025493e+08     5.62812870e+00
    2.83333333e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025493e+08     5.58098116e+00
    3.00000000e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025493e+08     5.54844118e+00
    3.16666667e+00    -1.29250000e+01     1.97400000e+01     1.68262941e+02     2.28904173e+01     1.80000000e+02    -1.80000000e+02    -1.80000000e+02    -1.74025494e+08     5.53067288e+00
