# Model output (x mu nu), grid of 25x25=625 pts
# Model parameter values (kernel.variance kernel.lengthscale kernel_1.variance kernel_1.lengthscale kernel_2.variance kernel_2.lengthscale kernel_3.variance kernel_3.lengthscale kernel_4.variance kernel_4.lengthscale kernel_5.variance kernel_5.lengthscale kernel_6.variance kernel_6.lengthscale kernel_7.variance kernel_7.lengthscale noise.variance): (array(4053.0275765), array(0.96335925), array(1.), array(5.41593044), array(1.), array(6.31940468), array(1.), array(53.88090123), array(1.), array(70.92107058), array(1.), array(69.62348013), array(1.), array(60.05294615), array(1.), array(63.63130069), array(1.e-12))
    5.00000000e-01    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025451e+08     6.34820074e+01
    6.66666667e-01    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025452e+08     6.33528490e+01
    8.33333333e-01    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025453e+08     6.31616182e+01
    1.00000000e+00    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025454e+08     6.28981258e+01
    1.16666667e+00    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025456e+08     6.25613511e+01
    1.33333333e+00    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025457e+08     6.21637468e+01
    1.50000000e+00    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025459e+08     6.17323775e+01
    1.66666667e+00    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025461e+08     6.13047322e+01
    1.83333333e+00    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025462e+08     6.09187359e+01
    2.00000000e+00    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025464e+08     6.05994010e+01
    2.16666667e+00    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025465e+08     6.03474470e+01
    2.33333333e+00    -1.41000000e+01     3.30166021e+00     7.93889650e+00     2.79526550e+00     1.20678350e+01     2.57183396e+01    -1.66688616e+01    -1.74025467e+08     6.01360410e+01
