z_from_surf x_from_center y_from_center angle_frag1 angle_frag2 alpha beta gamma energy_surrogate
3.411518907194566 -2.253043928392028 6.501129004228825 76.79101338522193 63.15466239148761 -70.33952422931243 -43.904148896516304 44.551377195705705 -174025404.01965195
0.5 10.996505801001536 -1.951382904803515 -3.027968247152028 -30.373118418474064 180.0 -180.0 86.18333890739044 -174025470.95035502
1.8948033954662584 5.60998769395663 19.74 -180.0 -172.02932320659974 -180.0 -127.55776877559556 12.399192223521297 -174025486.59104604
1.0902499650843445 5.654064563177914 19.74 83.1442066884051 -171.8258883290437 -180.0 23.48271106291992 -157.4724547285862 -174025394.36503053
0.5 -10.639403720352556 5.685230295228194 -180.0 42.47294771197046 89.81785441457706 21.516371700205248 -180.0 -174025434.42774588
1.229799333034134 14.1 -1.1671995428240445 86.92995276441943 29.382536178042365 -51.07201657814301 -149.96587611746668 -180.0 -174025348.71506265
4.5 -6.727955109289938 19.74 55.19145401006213 -145.15140314928792 180.0 180.0 139.12256978219168 -174025473.89896917
1.4014037932131571 -12.031600263294887 15.721369375434572 -180.0 -143.46831689574734 -180.0 -90.7326610662162 177.52790642685912 -174025484.49161255
4.017103409428927 11.813475082429015 6.563142996133979 -89.32368092709642 -144.12146422838467 -180.0 -149.07778266764433 180.0 -174025347.0153571
1.9303334914371144 -9.2821564033103 3.823520526502391 -180.0 -180.0 134.1797319394195 -155.87802820081842 124.88594540441382 -174025486.60824373
1.9129081876945 -14.1 -19.54877668879342 180.0 -28.07114801305512 71.16599136729035 -75.81298797639836 -47.25860028082838 -174025483.84045485
0.5 6.363872219159513 -19.74 -169.53964921252194 -20.49018580887308 180.0 135.26763576976677 105.31905680837492 -174025477.24793008
0.7641689003926206 3.333208438739744 -19.74 180.0 -13.944765776410204 180.0 15.395619780368616 180.0 -174025479.26600948
1.6305529837276131 14.1 -19.74 -180.0 162.64624314055214 62.0685105394142 180.0 180.0 -174025480.32926267
0.5 -7.215549374253185 -19.74 180.0 -20.20317941108245 7.798817201584364 180.0 -143.75694184876386 -174025468.9898571
1.147009621863953 14.1 -19.74 115.95971031585714 142.1090386169077 -170.805082036849 180.0 180.0 -174025455.07108694
0.8600627995064772 -0.2964797871298241 -19.74 -180.0 156.31249594879824 180.0 180.0 -152.3126808173804 -174025477.73830745
1.3049421960696692 -2.558193271063282 8.35747936250136 -180.0 148.71825060756944 -180.0 180.0 109.3717266605122 -174025484.10552573
0.5640695460061269 -5.675511586003115 -15.205858960411485 -126.8091518494308 180.0 15.544023455750606 38.83642062013927 151.49204502176232 -174025453.32088807
1.9717212068293568 13.978562491182409 19.74 -180.0 35.54546144357579 180.0 46.84223627932887 180.0 -174025485.50952294
2.1765946991182 14.1 19.74 -180.0 -44.438559447685385 180.0 -180.0 -180.0 -174025482.8151992
0.5 14.1 19.74 -128.02962654866505 -21.58408532542252 180.0 54.445838056277694 -121.59938811872878 -174025456.7969563
0.583132455957018 -14.1 19.74 -180.0 -119.23950279977537 180.0 62.83982259838213 103.80215823255476 -174025457.48374382
1.5291168755120126 -14.1 -19.74 180.0 19.251762270951158 180.0 -152.22869213296568 180.0 -174025485.0629044
0.609665886491936 14.1 -8.924511967616498 -180.0 148.86242559275442 -180.0 21.75447407781953 -135.08781336298574 -174025467.72671673
1.189759894484685 14.1 8.416583195289975 82.37331147369284 180.0 175.65054082530708 -180.0 179.9977005221227 -174025399.25171578
0.5 -5.836135614872431 -19.74 -151.553641127082 -21.823853372321565 180.0 -138.74253193628715 -180.0 -174025473.1025808
0.5 -14.1 19.74 -92.77186331499308 147.59982700407284 -118.10855154501743 -128.59363157895422 -180.0 -174025340.1378224
0.5 10.562701749630678 -19.74 -180.0 34.00634489593686 -180.0 83.79336439800149 180.0 -174025469.58656806
0.5 8.656443220096925 19.74 -180.0 118.5377298191247 180.0 180.0 -180.0 -174025452.64550465
1.69600641506259 14.1 -19.74 -180.0 -87.71502805202239 180.0 130.69680052803074 -180.0 -174025352.27961397
0.5 4.451072614389545 19.74 -112.724634413752 -177.88013991477644 180.0 180.0 -180.0 -174025406.23074538
0.5 -14.1 -19.74 -51.59195467447566 -180.0 180.0 180.0 -180.0 -174025457.4485742
0.5 14.1 19.74 180.0 85.5277270719053 180.0 180.0 -180.0 -174025379.5312045
0.5 -14.1 -19.74 151.1567024948777 -111.84049361840484 -180.0 -180.0 -180.0 -174025423.89344195
0.5 14.1 -19.74 26.471496398819436 180.0 -180.0 180.0 -180.0 -174025462.03204304
0.5 -14.1 -19.74 -150.96499673046816 -180.0 -40.20507949836648 180.0 180.0 -174025455.82733598
0.5 14.1 -19.74 -126.92411174480598 -72.7915061162108 -180.0 180.0 180.0 -174025394.26769418
0.5 -14.1 19.74 118.05519334338295 93.71341612078268 180.0 180.0 180.0 -174025338.08948982
0.5 14.1 19.74 -14.519548536976028 139.16341992604728 180.0 180.0 -180.0 -174025471.88952246
2.297599140984316 14.1 19.74 180.0 124.78653146116493 -180.0 -180.0 -180.0 -174025474.3233643
0.5 14.1 19.74 -82.5583845886434 12.815275354969636 -180.0 180.0 180.0 -174025382.25291362
0.5 -14.1 19.74 -135.22911290261516 35.65856962399612 180.0 180.0 -180.0 -174025462.35892656
0.5 14.1 -19.74 154.10596266626845 147.65301210311668 -180.0 180.0 -180.0 -174025458.08964083
0.5 14.1 19.74 39.52456887808222 -134.1643015099887 180.0 -180.0 180.0 -174025456.73174137
0.5 -14.1 -19.74 -151.62647648405488 131.82173651050812 180.0 -180.0 180.0 -174025465.311241
0.5 -14.1 -19.74 -40.83714225516113 47.7645633541516 -180.0 -180.0 -180.0 -174025454.37793675
0.5 14.1 19.74 21.16750482205325 -42.16183080023518 -180.0 180.0 -180.0 -174025470.45921132
0.5 -14.1 19.74 -71.53717124127695 -101.09572936787684 180.0 180.0 -180.0 -174025357.03234464
0.5 14.1 -19.74 18.22428342951505 -143.45241348550942 -180.0 180.0 180.0 -174025469.01976988
0.5 -14.1 -19.74 94.45158133341036 -22.259531109205856 180.0 180.0 180.0 -174025376.58439636
0.5 -14.1 -19.74 21.96391234316548 75.46964791878835 180.0 -180.0 180.0 -174025419.34215584
0.5 14.1 19.74 180.0 -144.12215596612202 180.0 -180.0 180.0 -174025471.72728202
0.5 14.1 -19.74 -140.18402061830645 31.639193567900577 -180.0 -180.0 180.0 -174025463.86697957
0.5 14.1 -19.74 145.47791195010095 -56.960124711138086 180.0 180.0 -180.0 -174025447.03102577
0.5 -14.1 19.74 33.453842746398344 150.2372231598372 180.0 180.0 -180.0 -174025468.93483624
0.5 14.1 -19.74 40.32480908782651 -19.157490487679592 -180.0 -180.0 180.0 -174025473.51595414
0.5 -14.1 -19.74 -41.499759580995416 143.126670565529 180.0 -180.0 180.0 -174025463.19137767
0.5 -14.1 -19.74 -53.79682647827083 -31.437914613524327 -180.0 180.0 180.0 -174025464.12091044
0.5 -14.1 19.74 141.8558261130798 -6.384019738636896 180.0 -180.0 -180.0 -174025469.86249787
0.5 -14.1 19.74 133.50028651329532 -149.69551130472925 180.0 -180.0 -180.0 -174025460.23981178
0.5 -14.1 19.74 145.70577062879178 49.54273778622805 -180.0 -180.0 180.0 -174025453.0141665
0.5 -14.1 -19.74 11.61480200329625 132.176046028217 -180.0 -180.0 180.0 -174025471.92492935
0.5 -14.1 19.74 -141.10097410294438 77.44614539719605 -180.0 180.0 -180.0 -174025410.65292534
0.5 -14.1 -19.74 41.43198910320214 -64.37088403042718 180.0 -180.0 180.0 -174025427.90590698
0.5 -14.1 19.74 -180.0 -22.52095987823061 -180.0 -180.0 180.0 -174025471.1907627
0.5 14.1 -19.74 131.03611401914165 162.05318361869462 180.0 -180.0 180.0 -174025470.64250222
0.5 14.1 19.74 -146.73897173043932 121.5127472554012 -180.0 180.0 180.0 -174025451.61248595
0.5 -14.1 -19.74 -115.99779228492407 -113.7427238706453 180.0 -180.0 -180.0 -174025396.48758918
0.5 14.1 19.74 13.74010343033043 23.594980699337604 -180.0 -180.0 -180.0 -174025464.72078773
0.5 14.1 -19.74 -34.98018195971547 -155.83415634501802 -180.0 -180.0 -180.0 -174025460.56984687
0.5 -14.1 19.74 -51.54716791241008 39.40767340175638 180.0 180.0 180.0 -174025460.93326917
0.5 14.1 -19.74 -1.8852832095901249 -133.9062212824482 180.0 -180.0 -180.0 -174025472.3643393
0.5 14.1 -19.74 -155.97903506959256 54.46830262648963 -180.0 180.0 180.0 -174025464.8760661
0.5 -14.1 19.74 -15.028117702046936 -131.90422760053255 -180.0 -180.0 180.0 -174025469.1826416
0.5 -14.1 -19.74 -132.2117716968087 -156.10354594599036 -180.0 -180.0 180.0 -174025462.21732563
0.5 -14.1 19.74 50.82527608708362 -27.451359851297884 180.0 180.0 180.0 -174025467.70214024
0.5 14.1 19.74 139.8096388420968 128.2529291661716 -180.0 -180.0 -180.0 -174025456.4470549
4.5 14.1 19.74 -46.04583266971748 -118.1944462125006 -180.0 -180.0 -180.0 -174025461.36261287
0.5 14.1 -19.74 49.07497123380467 46.43092054897637 180.0 180.0 180.0 -174025456.67265815
0.5 -14.1 -19.74 -23.340874890152914 116.41759348919 -180.0 -180.0 -180.0 -174025436.77915153
0.5 14.1 -19.74 -22.549833849047964 48.308320378918566 180.0 180.0 -180.0 -174025463.962644
0.5 14.1 19.74 -153.5662519828104 -116.84858932731098 -180.0 180.0 180.0 -174025449.36826706
0.5 -14.1 19.74 -53.283681895954736 -147.20291155517012 180.0 180.0 180.0 -174025457.26696298
0.5 -14.1 -19.74 -128.46314910851655 -39.000623950238015 -180.0 -180.0 -180.0 -174025461.0398563
0.5 14.1 19.74 55.89676911129953 156.31095629171526 -180.0 180.0 -180.0 -174025463.9940499
0.5 -14.1 -19.74 57.31612466371532 -148.43420778016056 -180.0 180.0 180.0 -174025451.92703933
0.5 -14.1 -19.74 -145.14430838104138 -41.87098452895028 180.0 180.0 180.0 -174025458.4588382
0.5 14.1 19.74 -123.52671327232284 52.77100807952974 180.0 -180.0 180.0 -174025446.71925685
0.5 14.1 -19.74 126.7402588662661 54.28843662901516 180.0 -180.0 -180.0 -174025451.6699947
0.5 14.1 -19.74 116.11495315190813 -141.3872389130703 180.0 180.0 180.0 -174025443.19895935
0.5 -14.1 -19.74 -44.0679749939438 -117.46534941836008 180.0 -180.0 180.0 -174025443.44970223
0.5 14.1 -19.74 23.123289546462956 127.54782384225354 180.0 180.0 -180.0 -174025465.26819524
0.5 14.1 -19.74 -30.5178256801704 -22.8863241331122 -180.0 180.0 180.0 -174025468.95281705
0.5 14.1 19.74 -49.020194692418286 61.93949513473945 -180.0 -180.0 180.0 -174025444.6486311
0.5 -14.1 -19.74 106.4129589597166 157.34315611836442 180.0 -180.0 -180.0 -174025419.44009855
0.5 14.1 19.74 -48.305254968091305 22.0809005129086 -180.0 -180.0 180.0 -174025462.36404148
0.5 -14.1 -19.74 151.52878635437952 123.1600082302292 180.0 180.0 180.0 -174025450.54172954
0.5 -14.1 19.74 -50.74624742360697 127.2562905063042 -180.0 180.0 180.0 -174025452.80482954
0.5 14.1 19.74 28.79247365050557 53.762323928539104 -180.0 180.0 -180.0 -174025461.3060649
0.5 14.1 -19.74 55.41314453372743 -4.507809461867836 -180.0 180.0 -180.0 -174025460.20036295
0.5 -14.1 -19.74 44.17579571501651 -115.9883898611828 180.0 180.0 -180.0 -174025435.49229848
0.5 14.1 19.74 -60.76922139150392 -57.8856939608981 180.0 180.0 180.0 -174025436.93636978
