189, 1.0
477, 0.8661122651600404
546, 0.4403453816173955
203, 0.2533474914633221
1, 0.2293862708978551
85, 0.1969716243003665
246, 0.1810109604896986
4, 0.1796191364776169
64, 0.1393824894684181
62, 0.1348376342194465
8, 0.1250311148077404
204, 0.1144127889604623
248, 0.1019572031208098
37, 0.0951990088293813
12, 0.0943683562214575
408, 0.0858041395259557
420, 0.085411289665818
22, 0.0844279248560293
41, 0.0824046358161868
166, 0.0806971217320956
220, 0.0804193029847522
151, 0.0769116654865452
34, 0.072613869561904
396, 0.0649640047079461
333, 0.0647086331874321
457, 0.062167847451694
14, 0.0611753764835255
152, 0.0601431873968751
26, 0.0569682238128442
50, 0.0562056260893366
238, 0.0552543845622095
76, 0.0507229339322055
251, 0.0502232961163754
393, 0.0498274228386115
579, 0.049803065410542
69, 0.0485812446693144
39, 0.0485133472211182
119, 0.0481580099616006
373, 0.0466982117855342
51, 0.0444842809344266
59, 0.0431778312448122
45, 0.0429910140363373
270, 0.0426985251264436
133, 0.0421536838126316
487, 0.0418351918373682
256, 0.0410868600290253
105, 0.0407145716170104
492, 0.0407142946910857
303, 0.0405319536800761
482, 0.0399548137910692
225, 0.0393093095535429
409, 0.0387362079770542
7, 0.0386315593944525
266, 0.0381376313550735
121, 0.0378164900791063
537, 0.0377800007456649
139, 0.0376123684157984
196, 0.0373476755887413
198, 0.037108022086057
454, 0.0369098705782495
252, 0.0359553648710726
120, 0.0357671479073746
5, 0.0355286670673854
21, 0.0354391527061384
23, 0.0352706851912472
360, 0.0351553410543725
19, 0.0350251833829314
535, 0.0348629298104468
137, 0.0347017782228725
320, 0.0344600348469037
3, 0.0343916554876984
331, 0.0340629662668631
111, 0.0337888289356347
496, 0.0332894526672213
355, 0.0328462408323522
428, 0.0328349029958965
162, 0.032423892686583
103, 0.0320433289608103
334, 0.0318503299134896
18, 0.031816313390151
209, 0.0316492298935767
518, 0.0314682546531508
271, 0.0311780722421675
6, 0.0311650055605352
216, 0.0309492127325056
180, 0.0309197059305089
87, 0.0308937606362055
48, 0.0302036475431102
486, 0.0300843582416685
135, 0.0298079699694315
262, 0.0296118862800045
100, 0.0292715538183222
178, 0.0292392377811382
568, 0.0289770061566513
273, 0.0289120333327276
156, 0.0286761145133821
335, 0.0286485430123185
36, 0.0285323063798287
239, 0.0284553298827456
32, 0.0284235790436092
297, 0.028199790313434
399, 0.0279628668464094
376, 0.0279621701548664
557, 0.027633912818916
10, 0.0275794028511259
54, 0.0275091173870035
290, 0.0274173013196388
46, 0.02738640242135
172, 0.0272995610165942
114, 0.0271404160492294
94, 0.0271081332562813
463, 0.026924924456795
405, 0.0269209045425832
381, 0.0268934519093769
338, 0.0266894805784422
520, 0.0264583850225402
176, 0.0262393992203688
545, 0.0260735597083362
218, 0.0260314598246198
287, 0.0259291327125181
522, 0.0258981668885168
321, 0.0258101171417807
77, 0.0257806579179554
439, 0.0257696042735667
109, 0.0256842825613304
88, 0.0256655860831981
82, 0.0256040822775514
574, 0.0255222745365335
179, 0.0254513006843427
175, 0.0254462327181421
365, 0.0253327382217186
241, 0.0252351582662681
531, 0.0251599335029648
498, 0.0251421622392031
515, 0.0250096358707289
491, 0.0250059820911303
35, 0.0249414302344607
217, 0.0248631799747333
307, 0.0248310532123814
474, 0.0247786564379416
169, 0.0246680116329577
136, 0.0246118346146554
155, 0.0245134380362379
150, 0.0244746388463187
443, 0.0243726092434661
44, 0.0241840171339564
436, 0.0241506138956559
560, 0.0241288031889238
127, 0.0240609030673275
157, 0.0240479161727277
102, 0.0240374608177795
219, 0.0239252245626018
441, 0.0237713521446807
397, 0.0237403014757812
92, 0.0237071133372845
38, 0.0236208826967644
115, 0.0233687166784039
317, 0.0232937293892547
261, 0.0232625568880944
461, 0.0232518935493922
448, 0.023028510692286
347, 0.0230106620051235
174, 0.0229595978661575
274, 0.0229519609741108
289, 0.0228761979142404
314, 0.0227191686596208
234, 0.0226870554148281
78, 0.0226743363643044
60, 0.0225120338175625
170, 0.022485182731383
387, 0.0224850402612785
233, 0.0224293586706948
31, 0.0223962374423244
126, 0.0223492121291645
538, 0.0223485250037258
371, 0.0222569678285309
160, 0.0222380814612603
245, 0.0221928612618075
504, 0.0221783495499622
254, 0.0219466613188796
356, 0.0219398972332681
429, 0.0219218221041512
292, 0.0219171197212316
265, 0.021914123684224
553, 0.0218936660672851
149, 0.02186945605852
116, 0.0217561092927971
264, 0.0217338021888625
500, 0.0216989111814943
352, 0.0214815647326932
9, 0.0214022385121618
324, 0.0213859283483479
263, 0.0213606639400307
421, 0.0212688787365027
61, 0.0212421511341851
291, 0.0212393781547133
383, 0.0212317379852852
570, 0.0212121415272181
104, 0.0211252367293069
29, 0.0210292631926338
277, 0.0209687616851792
143, 0.0209682253573537
191, 0.0209139616060106
223, 0.0208551667112633
544, 0.0207627757056473
128, 0.020721120114215
0, 0.0207037965360391
326, 0.0206246267429794
66, 0.0206150134124788
134, 0.0205597217486493
305, 0.0205420431389486
106, 0.0204029509733399
284, 0.0201299433265461
438, 0.0201147687150501
368, 0.0200693876921321
462, 0.020025644737606
540, 0.0199351841888052
437, 0.0198717370458872
257, 0.0198482565879384
11, 0.0198186649276358
296, 0.0197632906394432
15, 0.0197595629697624
525, 0.0195349694722059
279, 0.0194787879180736
146, 0.0194726282677174
108, 0.0194709542082995
304, 0.0194274167685379
240, 0.0193856725587646
278, 0.0193513645980314
469, 0.0192426402215398
192, 0.0192278735782727
561, 0.0192215303744165
434, 0.0191024988765968
255, 0.0190838292117464
282, 0.018965293375349
79, 0.0189434108206193
465, 0.0189226631320416
70, 0.0188975616728446
505, 0.0187852627304201
404, 0.0187812400232592
325, 0.0187772473134761
42, 0.0187670946160503
431, 0.0186233897736302
415, 0.0186117035256777
452, 0.0186060887906219
295, 0.0186046858007172
430, 0.0185598413379787
587, 0.0184606693998905
163, 0.0183779035531218
101, 0.0183778706982806
161, 0.0183283270734799
582, 0.0183234215005528
205, 0.0183056195924762
577, 0.0182745368898723
253, 0.0181767395452482
412, 0.0181143207132222
392, 0.0180980676078263
366, 0.0180829380701661
449, 0.0180674779600498
370, 0.0180573550962674
467, 0.0180495319968932
130, 0.0180176711708458
113, 0.0179436721546812
456, 0.0179112116938258
512, 0.0179062649920911
594, 0.0179054840708347
212, 0.0178920885238524
25, 0.0178494361287816
422, 0.0178423678432843
455, 0.0178061216975049
227, 0.0178017605968102
125, 0.0177501387469884
58, 0.0177453661200279
276, 0.0177317326036772
407, 0.0177146615297619
222, 0.0177127143024392
308, 0.0176925888418906
569, 0.017660976563933
267, 0.0176592979701718
84, 0.0175987754232151
342, 0.0175947972938331
230, 0.0175810319966874
416, 0.0173758866306512
556, 0.0173651781633424
288, 0.0173203284340059
244, 0.0172907290180299
539, 0.0172592005648032
526, 0.0172174296288287
17, 0.0171754366197507
495, 0.0171392666874136
97, 0.0171038550235855
281, 0.0170625969119487
581, 0.0170178218857252
413, 0.0170030261099235
72, 0.0169986932536493
